date,spy_equity
2020-01-16,164427.55265750294
2020-01-17,164939.37258502914
2020-01-21,164616.37813812436
2020-01-22,164636.22306561322
2020-01-23,164825.09832448082
2020-01-24,163359.2451228519
2020-01-27,160740.71025924676
2020-01-28,162425.08996173544
2020-01-29,162290.93758820085
2020-01-30,162817.67439684115
2020-01-31,159861.19501971966
2020-02-03,161048.78782503743
2020-02-04,163503.3365528797
2020-02-05,165391.49180260138
2020-02-06,165947.99600247497
2020-02-07,165063.5859020706
2020-02-10,166295.8297942383
2020-02-11,166584.02924704264
2020-02-12,167657.2648280684
2020-02-13,167478.41158943766
2020-02-14,167746.68315100943
2020-02-18,167314.44204642353
2020-02-19,168114.37846301036
2020-02-20,167423.7052968534
2020-02-21,165699.58596114078
2020-02-24,160204.05098686204
2020-02-25,155349.54367452062
2020-02-26,154778.10600078417
2020-02-27,147826.7730306108
2020-02-28,147205.68985265473
2020-03-02,153580.67369546564
2020-03-03,149183.28001806617
2020-03-04,155453.86228582702
2020-03-05,150286.36595406896
2020-03-06,147801.93368575224
2020-03-09,136259.4203256858
2020-03-10,143310.1272680421
2020-03-11,136323.9661182708
2020-03-12,123280.91241534172
2020-03-13,133819.7469970858
2020-03-16,119176.69601536753
2020-03-17,125611.29760438872
2020-03-18,119251.2057535688
2020-03-19,119504.61850864707
2020-03-20,114354.66071230346
2020-03-23,111430.80267919796
2020-03-24,121526.80998266223
2020-03-25,123346.08873237872
2020-03-26,130548.27087795053
2020-03-27,126659.78510067401
2020-03-30,130773.144105202
2020-03-31,128823.94413287872
2020-04-01,123026.22201861076
2020-04-02,125865.10858543665
2020-04-03,124045.7966502227
2020-04-06,132377.48868416017
2020-04-07,132512.4541023829
2020-04-08,136960.69625828537
2020-04-09,139044.87824158013
2020-04-13,137775.42511037082
2020-04-14,141838.78186658135
2020-04-15,138824.97454257525
2020-04-16,139494.691067078
2020-04-17,143263.23616011272
2020-04-20,140739.19700056198
2020-04-21,136465.9170837116
2020-04-22,139494.691067078
2020-04-23,139484.68563958988
2020-04-24,141428.94097278971
2020-04-27,143468.12342151106
2020-04-28,142808.41232449643
2020-04-29,146546.90794956931
2020-04-30,145182.45303546914
2020-05-01,141339.0082746379
2020-05-04,141728.82172070455
2020-05-05,143038.25507999447
2020-05-06,142068.67440032563
2020-05-07,143782.97082878623
2020-05-08,146162.02254987738
2020-05-11,146192.05542509045
2020-05-12,143278.2360049705
2020-05-13,140744.1914179317
2020-05-14,142428.52134217415
2020-05-15,143083.30439281408
2020-05-18,147441.5391831954
2020-05-19,145927.15219151217
2020-05-20,148406.15863099205
2020-05-21,147381.60617475916
2020-05-22,147661.4428822003
2020-05-26,149480.7382246655
2020-05-27,151704.88004355264
2020-05-28,151424.96037236784
2020-05-29,152099.70449973777
2020-06-01,152714.44924767647
2020-06-02,153978.93285063922
2020-06-03,156028.18709784362
2020-06-04,155618.29642580578
2020-06-05,159606.7120323479
2020-06-08,161535.9509279412
2020-06-09,160331.41692616345
2020-06-10,159436.78569253738
2020-06-11,150245.46482843347
2020-06-12,152044.69953767624
2020-06-15,153464.17600658667
2020-06-16,156417.9507656641
2020-06-17,155768.2616888863
2020-06-18,155828.19469732253
2020-06-19,154937.69505813185
