trade_id,ticker,entry_date,entry_price,tp_price,sl_price,exit_date,exit_price,exit_reason,pnl_pct,holding_days,holding_bars,rsi_at_entry
5227,COST,2020-06-01,282.7104,325.117,262.9207,2020-07-28,300.3908,TIME STOP,6.2539,57,40,54.61
1992,JNJ,2020-06-01,125.3145,144.1117,116.5425,2020-07-28,125.008,TIME STOP,-0.2446,57,40,52.39
4466,LLY,2020-06-01,142.9954,164.4447,132.9857,2020-06-12,132.9857,STOP LOSS,-7.0,11,9,50.25
4707,PEP,2020-06-01,110.5176,127.0953,102.7814,2020-07-28,115.052,TIME STOP,4.1028,57,40,52.77
5754,WMT,2020-06-01,38.2289,43.9632,35.5529,2020-07-28,40.6344,TIME STOP,6.2924,57,40,50.03
6740,ABT,2020-06-02,83.5907,96.1293,77.7393,2020-07-29,92.8848,TIME STOP,11.1186,57,40,53.65
1993,JNJ,2020-06-02,126.2169,145.1495,117.3818,2020-06-25,117.3818,STOP LOSS,-7.0,23,17,54.9
4467,LLY,2020-06-02,144.318,165.9657,134.2157,2020-06-11,134.2157,STOP LOSS,-7.0,9,7,52.56
4708,PEP,2020-06-02,110.2185,126.7512,102.5032,2020-07-29,115.5126,TIME STOP,4.8033,57,40,51.84
5755,WMT,2020-06-02,38.2227,43.9561,35.5471,2020-07-29,40.3044,TIME STOP,5.4462,57,40,49.97
4468,LLY,2020-06-03,143.0704,164.531,133.0555,2020-06-12,133.0555,STOP LOSS,-7.0,9,7,50.19
4709,PEP,2020-06-03,110.3763,126.9328,102.65,2020-07-30,115.3116,TIME STOP,4.4713,57,40,52.31
9362,AMGN,2020-06-05,188.9127,217.2496,175.6888,2020-07-02,217.2496,TAKE PROFIT,15.0,27,19,48.77
4710,PEP,2020-06-05,110.9148,127.5521,103.1508,2020-08-03,114.4825,TIME STOP,3.2166,59,40,53.84
6741,ABT,2020-06-08,83.5365,96.067,77.689,2020-08-04,90.5382,TIME STOP,8.3815,57,40,53.5
9363,AMGN,2020-06-08,188.9796,217.3266,175.7511,2020-07-02,217.3266,TAKE PROFIT,15.0,24,18,48.86
4711,PEP,2020-06-08,110.7222,127.3306,102.9717,2020-08-04,115.1273,TIME STOP,3.9785,57,40,53.16
9364,AMGN,2020-06-09,188.2681,216.5083,175.0893,2020-07-02,216.5083,TAKE PROFIT,15.0,23,17,47.87
4469,LLY,2020-06-09,139.8813,160.8635,130.0896,2020-08-05,144.7682,TIME STOP,3.4936,57,40,44.46
6742,ABT,2020-06-10,83.1755,95.6519,77.3532,2020-08-06,92.1871,TIME STOP,10.8344,57,40,52.48
9365,AMGN,2020-06-10,190.1265,218.6455,176.8177,2020-07-02,218.6455,TAKE PROFIT,15.0,22,16,50.69
1994,JNJ,2020-06-10,125.8338,144.7089,117.0255,2020-06-26,117.0255,STOP LOSS,-7.0,16,12,53.31
4470,LLY,2020-06-10,141.6353,162.8806,131.7208,2020-06-15,131.7208,STOP LOSS,-7.0,5,3,48.63
5756,WMT,2020-06-10,37.3654,42.9702,34.7498,2020-08-06,39.8912,TIME STOP,6.7596,57,40,41.24
6743,ABT,2020-06-15,80.82,92.943,75.1626,2020-07-29,92.943,TAKE PROFIT,15.0,44,31,47.88
9366,AMGN,2020-06-15,183.9821,211.5794,171.1033,2020-07-01,211.5794,TAKE PROFIT,15.0,16,12,43.35
10190,ISRG,2020-06-15,190.4267,218.9907,177.0968,2020-07-20,218.9907,TAKE PROFIT,15.0,35,24,54.93
4712,PEP,2020-06-15,109.2734,125.6644,101.6243,2020-08-11,113.1592,TIME STOP,3.5561,57,40,48.69
6744,ABT,2020-06-16,80.9914,93.1402,75.322,2020-07-29,93.1402,TAKE PROFIT,15.0,43,30,48.29
9367,AMGN,2020-06-16,189.9172,218.4048,176.623,2020-07-02,218.4048,TAKE PROFIT,15.0,16,12,51.93
5228,COST,2020-06-16,276.3555,317.8088,257.0106,2020-08-12,309.4825,TIME STOP,11.9871,57,40,45.72
6295,CSCO,2020-06-16,39.2191,45.102,36.4738,2020-08-12,40.9058,TIME STOP,4.3006,57,40,54.81
1995,JNJ,2020-06-16,122.9902,141.4388,114.3809,2020-08-12,127.4174,TIME STOP,3.5996,57,40,47.56
4713,PEP,2020-06-16,110.27,126.8105,102.5511,2020-08-12,115.4037,TIME STOP,4.6556,57,40,51.51
3040,PG,2020-06-16,102.287,117.6301,95.1269,2020-08-12,117.6301,TAKE PROFIT,15.0,57,40,54.81
7184,TMO,2020-06-16,342.0175,393.3201,318.0763,2020-07-20,393.3201,TAKE PROFIT,15.0,34,23,54.57
1717,UNH,2020-06-16,264.7888,304.5071,246.2536,2020-08-12,292.4949,TIME STOP,10.4635,57,40,49.09
5757,WMT,2020-06-16,36.8997,42.4347,34.3167,2020-08-12,40.6745,TIME STOP,10.2298,57,40,40.65
6745,ABT,2020-06-17,82.0384,94.3441,76.2957,2020-08-13,91.5982,TIME STOP,11.6529,57,40,50.84
9368,AMGN,2020-06-17,189.1638,217.5384,175.9224,2020-07-02,217.5384,TAKE PROFIT,15.0,15,11,50.88
5229,COST,2020-06-17,274.7506,315.9632,255.5181,2020-08-06,315.9632,TAKE PROFIT,15.0,50,35,43.63
6296,CSCO,2020-06-17,38.9576,44.8012,36.2305,2020-08-13,36.2305,STOP LOSS,-7.0,57,40,53.42
1996,JNJ,2020-06-17,122.6156,141.0079,114.0325,2020-08-13,126.0041,TIME STOP,2.7635,57,40,46.64
4714,PEP,2020-06-17,110.3453,126.8971,102.6212,2020-08-13,115.6549,TIME STOP,4.8118,57,40,51.72
3041,PG,2020-06-17,102.1138,117.4309,94.9659,2020-08-12,117.4309,TAKE PROFIT,15.0,56,39,54.21
1718,UNH,2020-06-17,264.4273,304.0914,245.9174,2020-08-13,291.8142,TIME STOP,10.3571,57,40,48.79
2741,V,2020-06-17,185.7218,213.58,172.7212,2020-08-13,189.8656,TIME STOP,2.2312,57,40,54.15
5758,WMT,2020-06-17,36.7085,42.2148,34.1389,2020-08-13,40.8293,TIME STOP,11.2258,57,40,38.79
6746,ABT,2020-06-18,81.4788,93.7006,75.7753,2020-08-14,90.5925,TIME STOP,11.1854,57,40,49.44
5230,COST,2020-06-18,274.714,315.9211,255.484,2020-08-06,315.9211,TAKE PROFIT,15.0,49,34,43.58
1997,JNJ,2020-06-18,122.0963,140.4107,113.5495,2020-08-14,126.2085,TIME STOP,3.368,57,40,45.34
4715,PEP,2020-06-18,111.1996,127.8795,103.4156,2020-08-14,115.2027,TIME STOP,3.5999,57,40,54.21
7185,TMO,2020-06-18,342.2342,393.5694,318.2778,2020-07-20,393.5694,TAKE PROFIT,15.0,32,21,54.27
1719,UNH,2020-06-18,263.4151,302.9274,244.976,2020-08-14,293.7928,TIME STOP,11.5322,57,40,47.92
2742,V,2020-06-18,186.0576,213.9663,173.0336,2020-08-14,188.9623,TIME STOP,1.5612,57,40,54.61
5759,WMT,2020-06-18,36.3878,41.8459,33.8406,2020-08-14,41.0616,TIME STOP,12.8444,57,40,35.82
6747,ABT,2020-06-19,81.8398,94.1158,76.111,2020-08-17,91.2449,TIME STOP,11.492,59,40,50.39
11401,CI,2020-06-19,174.1424,200.2638,161.9525,2020-07-08,161.9525,STOP LOSS,-7.0,19,12,46.55
5231,COST,2020-06-19,275.0165,316.269,255.7653,2020-08-06,316.269,TAKE PROFIT,15.0,48,33,44.14
1998,JNJ,2020-06-19,122.4539,140.8219,113.8821,2020-08-17,126.847,TIME STOP,3.5876,59,40,46.45
1720,UNH,2020-06-19,264.3318,303.9816,245.8286,2020-08-17,290.8976,TIME STOP,10.0502,59,40,48.81
5760,WMT,2020-06-19,36.9614,42.5056,34.3741,2020-08-17,41.9906,TIME STOP,13.6065,59,40,44.07
6748,ABT,2020-06-22,81.5329,93.7629,75.8256,2020-08-18,91.4714,TIME STOP,12.1894,57,40,49.53
6486,ACN,2020-06-22,187.1568,215.2303,174.0558,2020-08-11,215.2303,TAKE PROFIT,15.0,50,35,54.33
11402,CI,2020-06-22,173.2144,199.1965,161.0894,2020-07-09,161.0894,STOP LOSS,-7.0,17,12,45.62
5232,COST,2020-06-22,275.5209,316.849,256.2344,2020-08-06,316.849,TAKE PROFIT,15.0,45,32,45.11
1999,JNJ,2020-06-22,122.0792,140.3911,113.5337,2020-08-18,127.7835,TIME STOP,4.6726,57,40,45.41
8078,NEE,2020-06-22,53.4577,61.4763,49.7156,2020-07-23,61.4763,TAKE PROFIT,15.0,31,22,51.39
1721,UNH,2020-06-22,265.6298,305.4743,247.0357,2020-08-18,287.5394,TIME STOP,8.2482,57,40,50.12
5761,WMT,2020-06-22,37.5258,43.1546,34.899,2020-08-18,41.715,TIME STOP,11.1635,57,40,50.77
6749,ABT,2020-06-23,82.3994,94.7593,76.6314,2020-08-19,91.0365,TIME STOP,10.482,57,40,52.01
11403,CI,2020-06-23,174.9704,201.2159,162.7224,2020-07-08,162.7224,STOP LOSS,-7.0,15,10,47.75
5233,COST,2020-06-23,276.2912,317.7349,256.9508,2020-08-19,313.2871,TIME STOP,13.3902,57,40,46.65
6297,CSCO,2020-06-23,38.3669,44.1219,35.6812,2020-08-17,35.6812,STOP LOSS,-7.0,55,38,50.34
9767,GS,2020-06-23,178.8293,205.6537,166.3112,2020-06-26,166.3112,STOP LOSS,-7.0,3,3,53.98
2000,JNJ,2020-06-23,121.628,139.8722,113.1141,2020-08-19,128.0389,TIME STOP,5.2709,57,40,44.13
1722,UNH,2020-06-23,270.1042,310.6199,251.1969,2020-08-19,286.2597,TIME STOP,5.9812,57,40,54.43
5762,WMT,2020-06-23,37.3376,42.9383,34.724,2020-08-19,41.0027,TIME STOP,9.8161,57,40,48.68
5763,WMT,2020-06-24,37.1002,42.6652,34.5031,2020-08-20,40.4329,TIME STOP,8.9832,57,40,46.09
6750,ABT,2020-06-25,80.8831,93.0156,75.2213,2020-07-29,93.0156,TAKE PROFIT,15.0,34,23,48.44
9600,CAT,2020-06-25,111.612,128.3538,103.7992,2020-08-11,128.3538,TAKE PROFIT,15.0,47,32,51.45
11404,CI,2020-06-25,168.7562,194.0696,156.9433,2020-07-09,156.9433,STOP LOSS,-7.0,14,9,42.13
5234,COST,2020-06-25,275.5942,316.9334,256.3026,2020-08-06,316.9334,TAKE PROFIT,15.0,42,29,46.4
6298,CSCO,2020-06-25,38.156,43.8793,35.485,2020-08-21,35.9307,TIME STOP,-5.8319,57,40,49.31
4716,PEP,2020-06-25,110.0522,126.5601,102.3486,2020-08-21,114.2815,TIME STOP,3.8429,57,40,50.79
3042,PG,2020-06-25,102.0792,117.3911,94.9336,2020-08-11,117.3911,TAKE PROFIT,15.0,47,32,52.87
11241,PLD,2020-06-25,77.9797,89.6767,72.5212,2020-07-29,89.6767,TAKE PROFIT,15.0,34,23,49.04
1723,UNH,2020-06-25,268.8517,309.1794,250.0321,2020-08-21,285.1161,TIME STOP,6.0496,57,40,52.79
2743,V,2020-06-25,186.1248,214.0435,173.096,2020-08-21,196.1598,TIME STOP,5.3916,57,40,52.89
11405,CI,2020-06-26,168.374,193.6301,156.5879,2020-07-09,156.5879,STOP LOSS,-7.0,13,8,41.77
6299,CSCO,2020-06-26,39.0757,44.937,36.3404,2020-08-13,36.3404,STOP LOSS,-7.0,48,33,54.64
6751,ABT,2020-06-29,80.3326,92.3825,74.7093,2020-07-23,92.3825,TAKE PROFIT,15.0,24,17,47.22
9601,CAT,2020-06-29,112.0953,128.9096,104.2487,2020-08-11,128.9096,TAKE PROFIT,15.0,43,30,52.19
11406,CI,2020-06-29,170.6396,196.2355,158.6948,2020-07-09,158.6948,STOP LOSS,-7.0,10,7,44.82
5235,COST,2020-06-29,276.5664,318.0513,257.2067,2020-08-24,318.0513,TAKE PROFIT,15.0,56,39,49.15
6300,CSCO,2020-06-29,38.9407,44.7818,36.2148,2020-08-13,36.2148,STOP LOSS,-7.0,45,32,53.75
3596,HD,2020-06-29,214.1474,246.2695,199.1571,2020-08-17,246.2695,TAKE PROFIT,15.0,49,34,52.56
8079,NEE,2020-06-29,51.5534,59.2864,47.9447,2020-07-17,59.2864,TAKE PROFIT,15.0,18,13,43.55
4717,PEP,2020-06-29,109.7759,126.2422,102.0916,2020-08-25,114.985,TIME STOP,4.7452,57,40,50.25
3043,PG,2020-06-29,101.88,117.162,94.7484,2020-08-05,117.162,TAKE PROFIT,15.0,37,26,52.03
11242,PLD,2020-06-29,77.724,89.3826,72.2833,2020-07-29,89.3826,TAKE PROFIT,15.0,30,21,48.79
7790,TXN,2020-06-29,106.0458,121.9527,98.6226,2020-08-25,121.23,TIME STOP,14.3185,57,40,53.55
1724,UNH,2020-06-29,262.9886,302.4369,244.5794,2020-08-25,283.3734,TIME STOP,7.7512,57,40,47.97
2744,V,2020-06-29,183.6301,211.1746,170.776,2020-08-25,199.9748,TIME STOP,8.9009,57,40,49.6
6752,ABT,2020-06-30,82.5167,94.8942,76.7405,2020-08-26,93.4918,TIME STOP,13.3005,57,40,53.07
10008,BLK,2020-06-30,474.6533,545.8513,441.4276,2020-08-26,516.5363,TIME STOP,8.8239,57,40,54.04
9602,CAT,2020-06-30,113.214,130.1961,105.2891,2020-08-11,130.1961,TAKE PROFIT,15.0,42,29,53.82
5236,COST,2020-06-30,278.0519,319.7597,258.5883,2020-08-26,316.3841,TIME STOP,13.786,57,40,51.51
1011,GOOGL,2020-06-30,70.3213,80.8695,65.3988,2020-08-26,80.8695,TAKE PROFIT,15.0,57,40,50.64
10191,ISRG,2020-06-30,189.9433,218.4348,176.6473,2020-07-20,218.4348,TAKE PROFIT,15.0,20,13,52.5
3317,MA,2020-06-30,286.2974,329.242,266.2565,2020-08-24,329.242,TAKE PROFIT,15.0,55,38,49.35
10692,MDLZ,2020-06-30,44.5949,51.2841,41.4733,2020-08-26,50.9008,TIME STOP,14.1404,57,40,49.72
1209,META,2020-06-30,225.302,259.0972,209.5308,2020-08-06,259.0972,TAKE PROFIT,15.0,37,26,49.69
8080,NEE,2020-06-30,51.971,59.7667,48.3331,2020-07-17,59.7667,TAKE PROFIT,15.0,17,12,45.98
7617,NKE,2020-06-30,90.3228,103.8713,84.0002,2020-08-26,102.7405,TIME STOP,13.7481,57,40,51.18
4718,PEP,2020-06-30,110.7641,127.3787,103.0106,2020-08-26,115.9648,TIME STOP,4.6953,57,40,53.14
11243,PLD,2020-06-30,79.5654,91.5003,73.9959,2020-08-26,86.1298,TIME STOP,8.2503,57,40,53.09
1725,UNH,2020-06-30,267.699,307.8539,248.9601,2020-08-26,280.2875,TIME STOP,4.7025,57,40,51.99
2745,V,2020-06-30,185.3475,213.1496,172.3732,2020-08-26,202.0505,TIME STOP,9.0117,57,40,51.91
6753,ABT,2020-07-01,82.7062,95.1122,76.9168,2020-08-27,95.1122,TAKE PROFIT,15.0,57,40,53.55
10009,BLK,2020-07-01,474.8539,546.0819,441.6141,2020-08-27,519.0487,TIME STOP,9.307,57,40,54.15
9603,CAT,2020-07-01,112.8203,129.7433,104.9228,2020-08-11,129.7433,TAKE PROFIT,15.0,41,28,53.13
5237,COST,2020-07-01,279.4641,321.3838,259.9017,2020-08-27,318.3048,TIME STOP,13.8983,57,40,53.7
6301,CSCO,2020-07-01,38.8647,44.6945,36.1442,2020-08-13,36.1442,STOP LOSS,-7.0,43,30,52.68
1012,GOOGL,2020-07-01,71.509,82.2353,66.5034,2020-08-27,80.7585,TIME STOP,12.9348,57,40,54.41
3597,HD,2020-07-01,215.9137,248.3008,200.7998,2020-08-17,248.3008,TAKE PROFIT,15.0,47,32,54.02
10192,ISRG,2020-07-01,191.8467,220.6237,178.4174,2020-07-20,220.6237,TAKE PROFIT,15.0,19,12,54.67
3318,MA,2020-07-01,291.5934,335.3324,271.1819,2020-08-25,335.3324,TAKE PROFIT,15.0,55,38,52.99
10693,MDLZ,2020-07-01,44.5513,51.234,41.4327,2020-08-27,51.234,TAKE PROFIT,15.0,57,40,49.42
8081,NEE,2020-07-01,53.2889,61.2822,49.5586,2020-07-23,61.2822,TAKE PROFIT,15.0,22,15,52.85
7618,NKE,2020-07-01,89.7241,103.1827,83.4434,2020-08-25,103.1827,TAKE PROFIT,15.0,55,38,50.08
4719,PEP,2020-07-01,110.8478,127.475,103.0885,2020-08-27,115.9062,TIME STOP,4.5633,57,40,53.39
1726,UNH,2020-07-01,270.2222,310.7556,251.3067,2020-08-27,282.8743,TIME STOP,4.6821,57,40,54.04
2746,V,2020-07-01,185.9328,213.8228,172.9175,2020-08-27,202.7904,TIME STOP,9.0665,57,40,52.7
6754,ABT,2020-07-02,83.2387,95.7245,77.412,2020-08-27,95.7245,TAKE PROFIT,15.0,56,39,54.95
10428,ADP,2020-07-02,132.9798,152.9268,123.6713,2020-07-29,123.6713,STOP LOSS,-7.0,27,18,54.5
6302,CSCO,2020-07-02,38.8052,44.626,36.0888,2020-08-13,36.0888,STOP LOSS,-7.0,42,29,52.26
3598,HD,2020-07-02,216.2183,248.651,201.083,2020-08-17,248.651,TAKE PROFIT,15.0,46,31,54.38
3319,MA,2020-07-02,292.8036,336.7241,272.3073,2020-08-25,336.7241,TAKE PROFIT,15.0,54,37,53.8
10694,MDLZ,2020-07-02,44.9089,51.6452,41.7653,2020-08-28,50.8572,TIME STOP,13.2453,57,40,51.97
1210,META,2020-07-02,231.6025,266.3429,215.3903,2020-08-07,266.3429,TAKE PROFIT,15.0,36,25,53.66
8082,NEE,2020-07-02,53.3192,61.317,49.5868,2020-07-23,61.317,TAKE PROFIT,15.0,21,14,53.0
7619,NKE,2020-07-02,90.6729,104.2738,84.3258,2020-08-28,103.6697,TIME STOP,14.3338,57,40,51.84
4720,PEP,2020-07-02,111.2582,127.9469,103.4701,2020-08-28,117.1959,TIME STOP,5.3369,57,40,54.65
7791,TXN,2020-07-02,106.9297,122.9692,99.4446,2020-08-28,122.796,TIME STOP,14.8381,57,40,54.64
1727,UNH,2020-07-02,270.7032,311.3087,251.754,2020-08-28,285.3248,TIME STOP,5.4013,57,40,54.44
10429,ADP,2020-07-06,133.1477,153.1198,123.8273,2020-07-29,123.8273,STOP LOSS,-7.0,23,17,54.76
6019,MCD,2020-07-06,165.272,190.0628,153.7029,2020-08-31,188.3041,TIME STOP,13.9359,56,40,53.95
10695,MDLZ,2020-07-06,45.0223,51.7756,41.8707,2020-08-31,50.9531,TIME STOP,13.1732,56,40,52.78
8083,NEE,2020-07-06,53.4403,61.4564,49.6995,2020-07-23,61.4564,TAKE PROFIT,15.0,17,13,53.63
7620,NKE,2020-07-06,92.0731,105.8841,85.628,2020-08-31,103.3004,TIME STOP,12.1939,56,40,54.4
9604,CAT,2020-07-07,113.8405,130.9166,105.8717,2020-08-11,130.9166,TAKE PROFIT,15.0,35,25,53.84
9768,GS,2020-07-07,174.0961,200.2106,161.9094,2020-09-01,180.5094,TIME STOP,3.6838,56,40,49.95
10193,ISRG,2020-07-07,191.78,220.547,178.3554,2020-07-20,220.547,TAKE PROFIT,15.0,13,9,53.48
6020,MCD,2020-07-07,162.9222,187.3605,151.5176,2020-08-25,187.3605,TAKE PROFIT,15.0,49,35,49.48
10696,MDLZ,2020-07-07,44.9176,51.6553,41.7734,2020-09-01,50.7613,TIME STOP,13.0097,56,40,51.91
8084,NEE,2020-07-07,53.3884,61.3967,49.6512,2020-07-23,61.3967,TAKE PROFIT,15.0,16,12,53.3
9769,GS,2020-07-08,176.6199,203.1129,164.2565,2020-09-02,184.5333,TIME STOP,4.4804,56,40,51.89
3599,HD,2020-07-08,216.8013,249.3214,201.6252,2020-08-17,249.3214,TAKE PROFIT,15.0,40,28,54.7
3320,MA,2020-07-08,290.994,334.6431,270.6244,2020-08-25,334.6431,TAKE PROFIT,15.0,48,34,51.87
6021,MCD,2020-07-08,162.9485,187.3908,151.5421,2020-08-25,187.3908,TAKE PROFIT,15.0,48,34,49.53
7621,NKE,2020-07-08,91.0506,104.7081,84.677,2020-09-01,104.7081,TAKE PROFIT,15.0,55,39,52.17
2747,V,2020-07-08,187.1706,215.2462,174.0687,2020-09-02,208.0276,TIME STOP,11.1433,56,40,53.38
3600,HD,2020-07-09,215.7484,248.1107,200.646,2020-08-17,248.1107,TAKE PROFIT,15.0,39,27,53.0
9605,CAT,2020-07-10,114.5654,131.7503,106.5459,2020-08-11,131.7503,TAKE PROFIT,15.0,32,22,54.54
9770,GS,2020-07-10,179.5105,206.4371,166.9447,2020-09-04,185.324,TIME STOP,3.2385,56,40,53.92
10697,MDLZ,2020-07-10,44.8653,51.5951,41.7247,2020-09-02,51.5951,TAKE PROFIT,15.0,54,38,51.65
7622,NKE,2020-07-10,90.2676,103.8077,83.9488,2020-08-27,103.8077,TAKE PROFIT,15.0,48,34,50.67
3601,HD,2020-07-13,217.1928,249.7717,201.9893,2020-08-17,249.7717,TAKE PROFIT,15.0,35,25,54.88
10698,MDLZ,2020-07-13,45.0485,51.8057,41.8951,2020-09-03,51.8057,TAKE PROFIT,15.0,52,38,52.96
1728,UNH,2020-07-13,272.0193,312.8221,252.9779,2020-09-08,278.8626,TIME STOP,2.5158,57,40,54.56
3321,MA,2020-07-14,289.8306,333.3052,269.5425,2020-08-24,333.3052,TAKE PROFIT,15.0,41,29,51.46
2748,V,2020-07-14,185.5011,213.3262,172.516,2020-09-09,196.0925,TIME STOP,5.7096,57,40,51.1
6303,CSCO,2020-07-15,39.46,45.379,36.6978,2020-08-13,36.6978,STOP LOSS,-7.0,29,21,54.88
7623,NKE,2020-07-15,90.7742,104.3903,84.42,2020-09-01,104.3903,TAKE PROFIT,15.0,48,34,52.02
3322,MA,2020-07-16,290.2184,333.7511,269.9031,2020-08-25,333.7511,TAKE PROFIT,15.0,40,28,51.14
7624,NKE,2020-07-16,89.5951,103.0343,83.3234,2020-08-24,103.0343,TAKE PROFIT,15.0,39,27,49.37
2749,V,2020-07-16,185.6642,213.5138,172.6677,2020-09-11,192.8445,TIME STOP,3.8674,57,40,50.84
3323,MA,2020-07-17,294.7848,339.0025,274.1498,2020-08-26,339.0025,TAKE PROFIT,15.0,40,28,54.37
2750,V,2020-07-17,187.1897,215.2682,174.0865,2020-09-14,196.9766,TIME STOP,5.2283,59,40,53.0
11244,PLD,2020-07-20,80.759,92.8728,75.1058,2020-09-15,87.5791,TIME STOP,8.445,57,40,53.33
5513,AVGO,2020-07-21,27.786,31.9539,25.841,2020-09-01,31.9539,TAKE PROFIT,15.0,42,30,54.18
6981,CRM,2020-07-21,188.5095,216.786,175.3139,2020-08-26,216.786,TAKE PROFIT,15.0,36,26,52.96
7625,NKE,2020-07-21,90.6084,104.1997,84.2658,2020-09-01,104.1997,TAKE PROFIT,15.0,42,30,52.12
2751,V,2020-07-21,188.5235,216.8021,175.3269,2020-09-16,197.1208,TIME STOP,4.5603,57,40,54.16
6982,CRM,2020-07-22,189.0134,217.3655,175.7825,2020-08-26,217.3655,TAKE PROFIT,15.0,35,25,53.49
7626,NKE,2020-07-22,91.1151,104.7823,84.737,2020-09-01,104.7823,TAKE PROFIT,15.0,41,29,53.26
7627,NKE,2020-07-23,90.5531,104.1361,84.2144,2020-09-01,104.1361,TAKE PROFIT,15.0,40,28,51.79
7628,NKE,2020-07-24,90.6729,104.2738,84.3258,2020-09-01,104.2738,TAKE PROFIT,15.0,39,27,52.09
5514,AVGO,2020-07-27,27.6393,31.7852,25.7045,2020-09-01,31.7852,TAKE PROFIT,15.0,36,26,52.5
6983,CRM,2020-07-27,188.6676,216.9678,175.4609,2020-08-26,216.9678,TAKE PROFIT,15.0,30,22,53.12
4025,MRK,2020-07-27,62.8308,72.2554,58.4326,2020-09-22,66.5031,TIME STOP,5.8447,57,40,53.26
6984,CRM,2020-07-28,187.2252,215.309,174.1194,2020-08-25,215.309,TAKE PROFIT,15.0,28,20,51.18
4471,LLY,2020-07-28,152.5628,175.4472,141.8834,2020-07-30,141.8834,STOP LOSS,-7.0,2,2,51.29
4237,ABBV,2020-07-29,78.1264,89.8454,72.6576,2020-09-08,72.6576,STOP LOSS,-7.0,41,28,51.07
5515,AVGO,2020-07-29,27.3007,31.3958,25.3897,2020-09-01,31.3958,TAKE PROFIT,15.0,34,24,49.1
4472,LLY,2020-07-29,151.7187,174.4765,141.0984,2020-07-31,141.0984,STOP LOSS,-7.0,2,2,49.44
1211,META,2020-07-29,231.4735,266.1945,215.2704,2020-08-07,266.1945,TAKE PROFIT,15.0,9,7,47.76
4026,MRK,2020-07-29,63.1651,72.6399,58.7436,2020-09-24,66.6714,TIME STOP,5.5511,57,40,54.56
333,MSFT,2020-07-29,194.3778,223.5345,180.7714,2020-09-24,194.017,TIME STOP,-0.1856,57,40,51.1
7792,TXN,2020-07-29,111.8849,128.6676,104.0529,2020-09-24,116.9767,TIME STOP,4.551,57,40,54.74
5516,AVGO,2020-07-30,27.588,31.7262,25.6569,2020-09-01,31.7262,TAKE PROFIT,15.0,33,23,52.12
6985,CRM,2020-07-30,189.3987,217.8086,176.1408,2020-08-26,217.8086,TAKE PROFIT,15.0,27,19,53.38
1212,META,2020-07-30,232.6741,267.5752,216.3869,2020-08-07,267.5752,TAKE PROFIT,15.0,8,6,49.15
334,MSFT,2020-07-30,194.2254,223.3592,180.6296,2020-09-25,198.4379,TIME STOP,2.1689,57,40,50.89
335,MSFT,2020-07-31,195.2827,224.5751,181.6129,2020-09-28,199.9848,TIME STOP,2.4079,59,40,52.3
7629,NKE,2020-07-31,89.9175,103.4051,83.6233,2020-08-25,103.4051,TAKE PROFIT,15.0,25,17,50.54
4238,ABBV,2020-08-03,77.2647,88.8544,71.8562,2020-09-11,71.8562,STOP LOSS,-7.0,39,28,47.42
9369,AMGN,2020-08-03,207.0698,238.1303,192.5749,2020-09-29,209.249,TIME STOP,1.0524,57,40,49.44
9771,GS,2020-08-03,174.1223,200.2407,161.9338,2020-09-29,172.8923,TIME STOP,-0.7064,57,40,45.41
2001,JNJ,2020-08-03,125.4507,144.2683,116.6692,2020-09-29,126.0371,TIME STOP,0.4674,57,40,54.66
8668,MS,2020-08-03,41.6257,47.8695,38.7119,2020-09-24,38.7119,STOP LOSS,-7.0,52,37,51.22
7630,NKE,2020-08-03,90.5808,104.1679,84.2401,2020-09-01,104.1679,TAKE PROFIT,15.0,29,21,52.65
7793,TXN,2020-08-03,110.6696,127.2701,102.9228,2020-09-29,121.0931,TIME STOP,9.4185,57,40,51.63
9772,GS,2020-08-04,176.0872,202.5003,163.7611,2020-09-23,163.7611,STOP LOSS,-7.0,50,35,48.2
2002,JNJ,2020-08-04,125.34,144.141,116.5662,2020-09-30,127.597,TIME STOP,1.8007,57,40,54.06
4473,LLY,2020-08-04,145.2466,167.0336,135.0793,2020-09-30,139.517,TIME STOP,-3.9447,57,40,41.98
8669,MS,2020-08-04,41.4574,47.676,38.5554,2020-09-30,40.6915,TIME STOP,-1.8473,57,40,50.29
1729,UNH,2020-08-04,276.3667,317.8217,257.021,2020-09-30,284.131,TIME STOP,2.8094,57,40,54.34
9606,CAT,2020-08-05,121.6991,139.954,113.1802,2020-09-09,139.954,TAKE PROFIT,15.0,35,24,54.19
9773,GS,2020-08-05,178.6023,205.3926,166.1001,2020-09-21,166.1001,STOP LOSS,-7.0,47,32,51.61
4474,LLY,2020-08-05,144.7682,166.4834,134.6344,2020-10-01,136.0012,TIME STOP,-6.0559,57,40,41.27
8670,MS,2020-08-05,41.8866,48.1696,38.9545,2020-09-24,38.9545,STOP LOSS,-7.0,50,35,52.66
2752,V,2020-08-05,188.1589,216.3827,174.9878,2020-10-01,195.4103,TIME STOP,3.8539,57,40,52.9
9370,AMGN,2020-08-06,202.2061,232.5371,188.0517,2020-10-02,206.8135,TIME STOP,2.2785,57,40,43.23
9607,CAT,2020-08-06,121.1761,139.3525,112.6938,2020-09-09,139.3525,TAKE PROFIT,15.0,34,23,53.05
